codigo_venda,data,total
254966,"2018-10-09 14:47:00",57.85
254990,"2018-10-09 14:49:02",57.85
255021,"2018-10-09 14:53:34",62.04
255096,"2018-10-09 15:02:34",124.08
255157,"2018-10-09 15:09:23",56.36
255288,"2018-10-09 15:21:56",62.04
255350,"2018-10-09 15:26:46",54.79
255390,"2018-10-09 15:30:51",54.79
255408,"2018-10-09 15:32:40",44.89
255483,"2018-10-09 15:42:05",99.68
255538,"2018-10-09 15:46:51",44.89
255561,"2018-10-09 15:49:46",115.7
255595,"2018-10-09 15:53:43",119.89
255673,"2018-10-09 16:00:45",124.08
255931,"2018-10-09 16:28:52",44.89
255987,"2018-10-09 16:35:40",44.89
256073,"2018-10-09 16:43:36",54.79
256117,"2018-10-09 16:47:48",54.79
256172,"2018-10-09 16:54:04",116.83
256228,"2018-10-09 16:59:33",57.85
256318,"2018-10-09 17:11:59",56.36
256389,"2018-10-09 17:20:03",106.93
256481,"2018-10-09 17:29:56",118.4
256691,"2018-10-09 17:52:14",62.04
256705,"2018-10-09 17:54:11",118.4
256764,"2018-10-09 17:59:30",62.04
256790,"2018-10-09 18:02:05",101.25
256804,"2018-10-09 18:03:37",62.04
256895,"2018-10-09 18:12:25",118.4
257124,"2018-10-09 18:38:45",56.36
257145,"2018-10-09 18:42:14",101.25
257242,"2018-10-09 18:52:43",118.4
257263,"2018-10-09 18:55:07",57.85
257273,"2018-10-09 18:55:59",44.89
257288,"2018-10-09 18:56:57",57.85
257293,"2018-10-09 18:57:27",118.4
257466,"2018-10-09 19:14:24",44.89
257549,"2018-10-09 19:22:09",234.1
257656,"2018-10-09 19:31:14",54.79
257731,"2018-10-09 19:37:53",54.79
257779,"2018-10-09 19:43:14",56.36
257900,"2018-10-09 19:51:30",54.79
257906,"2018-10-09 19:51:49",109.58
257999,"2018-10-09 20:02:14",56.36
258008,"2018-10-09 20:03:30",109.58
258032,"2018-10-09 20:06:24",62.04
258102,"2018-10-09 20:13:20",114.21
258112,"2018-10-09 20:13:55",109.58
258150,"2018-10-09 20:16:54",62.04
258252,"2018-10-09 20:26:26",109.58
258260,"2018-10-09 20:26:56",99.68
258341,"2018-10-09 20:34:24",56.36
258357,"2018-10-09 20:36:14",99.68
258430,"2018-10-09 20:43:51",62.04
258481,"2018-10-09 20:47:54",44.89
258609,"2018-10-09 20:59:57",56.36
258686,"2018-10-09 21:08:20",62.04
259025,"2018-10-09 21:39:08",62.04
259095,"2018-10-09 21:44:47",54.79
259109,"2018-10-09 21:46:28",56.36
259184,"2018-10-09 21:56:24",57.85
259239,"2018-10-09 22:02:09",231.04
259401,"2018-10-09 22:21:39",106.93
259457,"2018-10-09 22:26:10",106.93
259479,"2018-10-09 22:28:59",99.68
259507,"2018-10-09 22:31:32",189.46
259532,"2018-10-09 22:35:17",44.89
259665,"2018-10-09 22:50:43",102.74
259728,"2018-10-09 22:59:22",101.25
259983,"2018-10-09 23:33:51",62.04
260005,"2018-10-09 23:37:22",106.93
260029,"2018-10-09 23:43:14",62.04
260241,"2018-10-10 00:29:09",89.78
260368,"2018-10-10 01:26:53",112.64
260420,"2018-10-10 02:01:32",212.4
260474,"2018-10-10 04:01:35",54.79
260558,"2018-10-10 06:14:33",54.79
260602,"2018-10-10 06:41:11",119.89
260726,"2018-10-10 07:23:23",56.36
260802,"2018-10-10 07:39:50",102.74
260902,"2018-10-10 08:01:31",44.89
260956,"2018-10-10 08:11:23",112.64
261010,"2018-10-10 08:24:46",62.04
261098,"2018-10-10 08:36:59",102.74
261191,"2018-10-10 08:48:57",56.36
261271,"2018-10-10 08:59:04",101.25
261284,"2018-10-10 09:01:00",118.4
261441,"2018-10-10 09:16:32",115.7
261530,"2018-10-10 09:24:44",111.15
261533,"2018-10-10 09:25:06",56.36
261559,"2018-10-10 09:27:57",54.79
261589,"2018-10-10 09:30:01",115.7
261604,"2018-10-10 09:31:42",62.04
261605,"2018-10-10 09:32:00",57.85
261634,"2018-10-10 09:34:17",56.36
261635,"2018-10-10 09:34:19",221.14
261640,"2018-10-10 09:35:39",99.68
261663,"2018-10-10 09:38:00",62.04
261675,"2018-10-10 09:38:52",56.36
261691,"2018-10-10 09:40:36",57.85
261760,"2018-10-10 09:46:51",44.89
261837,"2018-10-10 09:55:07",54.79
261847,"2018-10-10 09:56:12",111.15
261864,"2018-10-10 09:57:17",56.36
261866,"2018-10-10 09:57:23",54.79
261874,"2018-10-10 09:57:51",62.04
261927,"2018-10-10 10:02:48",111.15
261957,"2018-10-10 10:05:12",44.89
261983,"2018-10-10 10:08:11",124.08
262092,"2018-10-10 10:18:59",57.85
262253,"2018-10-10 10:32:32",99.68
262263,"2018-10-10 10:33:17",62.04
262267,"2018-10-10 10:33:37",56.36
262349,"2018-10-10 10:42:18",54.79
262376,"2018-10-10 10:44:12",56.36
262378,"2018-10-10 10:44:26",54.79
262531,"2018-10-10 10:59:07",111.15
262543,"2018-10-10 11:00:32",114.21
262643,"2018-10-10 11:09:48",62.04
262675,"2018-10-10 11:12:06",101.25
262681,"2018-10-10 11:12:36",62.04
262705,"2018-10-10 11:14:54",62.04
262723,"2018-10-10 11:17:01",44.89
262803,"2018-10-10 11:23:11",56.36
262845,"2018-10-10 11:27:09",44.89
263007,"2018-10-10 11:41:27",57.85
263055,"2018-10-10 11:46:13",62.04
263083,"2018-10-10 11:47:49",56.36
263098,"2018-10-10 11:48:23",54.79
263236,"2018-10-10 12:00:32",57.85
263282,"2018-10-10 12:04:26",56.36
263347,"2018-10-10 12:11:10",62.04
263433,"2018-10-10 12:18:58",62.04
263442,"2018-10-10 12:19:32",44.89
263463,"2018-10-10 12:21:38",62.04
263508,"2018-10-10 12:26:01",57.85
263560,"2018-10-10 12:30:55",44.89
263583,"2018-10-10 12:32:44",44.89
263596,"2018-10-10 12:33:44",118.4
263763,"2018-10-10 12:45:46",89.78
263793,"2018-10-10 12:48:38",57.85
263824,"2018-10-10 12:51:23",44.89
263928,"2018-10-10 12:58:51",89.78
263943,"2018-10-10 12:59:35",62.04
263986,"2018-10-10 13:02:37",54.79
264055,"2018-10-10 13:07:18",57.85
264064,"2018-10-10 13:08:00",102.74
264141,"2018-10-10 13:13:08",56.36
264262,"2018-10-10 13:21:44",62.04
264441,"2018-10-10 13:33:17",56.36
264543,"2018-10-10 13:41:04",44.89
264550,"2018-10-10 13:41:27",57.85
264639,"2018-10-10 13:47:25",99.68
264682,"2018-10-10 13:50:03",56.36
264742,"2018-10-10 13:54:27",56.36
264773,"2018-10-10 13:56:21",210.83
264795,"2018-10-10 13:57:53",173.19
264827,"2018-10-10 13:59:47",225.36
264972,"2018-10-10 14:09:37",57.85
265000,"2018-10-10 14:12:18",112.64
265036,"2018-10-10 14:16:13",62.04
265325,"2018-10-10 14:33:54",57.85
265347,"2018-10-10 14:34:57",111.15
265436,"2018-10-10 14:40:23",146.14
265566,"2018-10-10 14:50:19",44.89
265666,"2018-10-10 14:58:06",54.79
265762,"2018-10-10 15:03:58",56.36
265785,"2018-10-10 15:05:46",54.79
265853,"2018-10-10 15:11:47",57.85
265869,"2018-10-10 15:12:29",57.85
265870,"2018-10-10 15:12:40",106.93
265873,"2018-10-10 15:12:46",56.36
265922,"2018-10-10 15:16:34",116.83
266049,"2018-10-10 15:26:22",56.36
266113,"2018-10-10 15:31:01",62.04
266255,"2018-10-10 15:42:50",119.89
266417,"2018-10-10 15:54:37",111.15
266677,"2018-10-10 16:14:23",54.79
266697,"2018-10-10 16:16:05",62.04
266831,"2018-10-10 16:25:53",119.89
266886,"2018-10-10 16:28:52",44.89
266982,"2018-10-10 16:37:03",62.04
267079,"2018-10-10 16:44:16",116.83
267238,"2018-10-10 16:57:39",112.64
267560,"2018-10-10 17:24:01",106.93
267644,"2018-10-10 17:30:02",106.93
267662,"2018-10-10 17:31:09",57.85
267666,"2018-10-10 17:31:27",54.79
267706,"2018-10-10 17:34:15",57.85
267709,"2018-10-10 17:34:23",57.85
267726,"2018-10-10 17:36:08",62.04
267735,"2018-10-10 17:36:37",57.85
267746,"2018-10-10 17:37:22",62.04
267761,"2018-10-10 17:38:52",115.7
267764,"2018-10-10 17:39:06",124.08
267826,"2018-10-10 17:44:46",54.79
267845,"2018-10-10 17:45:48",62.04
267905,"2018-10-10 17:50:03",119.89
268104,"2018-10-10 18:06:01",54.79
268221,"2018-10-10 18:15:19",57.85
268279,"2018-10-10 18:19:16",56.36
268307,"2018-10-10 18:21:57",56.36
268344,"2018-10-10 18:24:38",56.36
268437,"2018-10-10 18:31:14",102.74
268552,"2018-10-10 18:41:07",221.14
268866,"2018-10-10 19:04:34",57.85
268902,"2018-10-10 19:07:54",44.89
268961,"2018-10-10 19:12:18",124.08
269009,"2018-10-10 19:15:10",215.46
269012,"2018-10-10 19:15:31",54.79
269030,"2018-10-10 19:16:34",57.85
269066,"2018-10-10 19:19:16",112.72
269076,"2018-10-10 19:20:00",57.85
269150,"2018-10-10 19:26:28",54.79
269289,"2018-10-10 19:36:38",56.36
269425,"2018-10-10 19:47:57",124.08
269453,"2018-10-10 19:49:43",56.36
269467,"2018-10-10 19:51:07",111.15
269543,"2018-10-10 19:56:40",62.04
269569,"2018-10-10 19:58:15",44.89
269692,"2018-10-10 20:07:19",56.36
269734,"2018-10-10 20:10:48",62.04
269735,"2018-10-10 20:10:52",56.36
269944,"2018-10-10 20:26:29",56.36
270033,"2018-10-10 20:34:08",165.94
270054,"2018-10-10 20:36:02",62.04
270155,"2018-10-10 20:42:40",119.89
270179,"2018-10-10 20:44:16",115.7
270306,"2018-10-10 20:53:32",115.7
270321,"2018-10-10 20:54:08",225.28
270518,"2018-10-10 21:06:47",62.04
270539,"2018-10-10 21:07:50",44.89
270649,"2018-10-10 21:15:12",56.36
270711,"2018-10-10 21:20:05",170.57
270817,"2018-10-10 21:27:00",57.85
270832,"2018-10-10 21:27:52",57.85
270875,"2018-10-10 21:30:28",170.49
270894,"2018-10-10 21:31:59",89.78
270953,"2018-10-10 21:36:46",44.89
270960,"2018-10-10 21:37:28",56.36
270963,"2018-10-10 21:37:55",62.04
271044,"2018-10-10 21:42:53",62.04
271070,"2018-10-10 21:44:00",44.89
271090,"2018-10-10 21:45:14",44.89
271143,"2018-10-10 21:48:48",62.04
271161,"2018-10-10 21:50:24",44.89
271219,"2018-10-10 21:54:20",62.04
271451,"2018-10-10 22:08:15",62.04
271668,"2018-10-10 22:23:10",44.89
271679,"2018-10-10 22:23:58",44.89
271680,"2018-10-10 22:23:59",54.79
271716,"2018-10-10 22:27:16",99.68
271724,"2018-10-10 22:27:46",225.28
271898,"2018-10-10 22:41:31",115.7
271931,"2018-10-10 22:44:12",106.93
271935,"2018-10-10 22:44:25",44.89
271967,"2018-10-10 22:46:07",109.58
272019,"2018-10-10 22:50:59",56.36
272070,"2018-10-10 22:53:58",57.85
272081,"2018-10-10 22:54:53",62.04
272165,"2018-10-10 23:01:27",62.04
272315,"2018-10-10 23:12:41",54.79
272326,"2018-10-10 23:13:31",56.36
272331,"2018-10-10 23:14:22",114.21
272344,"2018-10-10 23:15:26",62.04
272369,"2018-10-10 23:18:16",101.25
272372,"2018-10-10 23:18:23",44.89
272416,"2018-10-10 23:22:53",54.79
272430,"2018-10-10 23:23:49",54.79
272431,"2018-10-10 23:23:51",44.89
272482,"2018-10-10 23:28:29",124.08
272677,"2018-10-10 23:50:55",44.89
272678,"2018-10-10 23:50:56",62.04
272692,"2018-10-10 23:52:16",62.04
272806,"2018-10-11 00:05:09",54.79
272837,"2018-10-11 00:10:01",57.85
272867,"2018-10-11 00:14:24",115.7
272890,"2018-10-11 00:17:02",57.85
272949,"2018-10-11 00:26:33",62.04
272980,"2018-10-11 00:31:35",54.79
272990,"2018-10-11 00:33:15",320.82
273033,"2018-10-11 00:43:13",54.79
273048,"2018-10-11 00:44:54",54.79
273062,"2018-10-11 00:48:57",106.93
273244,"2018-10-11 02:10:09",54.79
273308,"2018-10-11 03:01:52",44.89
273387,"2018-10-11 05:24:44",44.89
273409,"2018-10-11 05:40:36",62.04
273423,"2018-10-11 05:52:15",112.64
273439,"2018-10-11 06:07:00",54.79
273455,"2018-10-11 06:12:14",54.79
273606,"2018-10-11 06:53:25",56.36
273659,"2018-10-11 07:06:32",56.36
273666,"2018-10-11 07:08:18",57.85
273812,"2018-10-11 07:39:40",54.79
273914,"2018-10-11 07:53:44",44.89
274111,"2018-10-11 08:20:12",57.85
274167,"2018-10-11 08:25:03",62.04
274176,"2018-10-11 08:25:57",57.85
274196,"2018-10-11 08:27:47",56.36
274235,"2018-10-11 08:32:37",54.79
274239,"2018-10-11 08:32:58",109.58
274286,"2018-10-11 08:37:19",57.85
274381,"2018-10-11 08:47:58",44.89
274547,"2018-10-11 09:02:51",112.64
274614,"2018-10-11 09:07:57",54.79
274693,"2018-10-11 09:14:47",99.68
274778,"2018-10-11 09:21:23",57.85
274797,"2018-10-11 09:23:24",328.18
274830,"2018-10-11 09:25:51",56.36
274832,"2018-10-11 09:25:57",54.79
274938,"2018-10-11 09:34:28",56.36
274980,"2018-10-11 09:37:51",44.89
275050,"2018-10-11 09:42:22",54.79
275082,"2018-10-11 09:45:00",62.04
275134,"2018-10-11 09:47:58",102.74
275150,"2018-10-11 09:49:15",56.36
275219,"2018-10-11 09:54:51",112.64
275238,"2018-10-11 09:56:33",54.79
275331,"2018-10-11 10:03:08",44.89
275367,"2018-10-11 10:07:10",44.89
275382,"2018-10-11 10:08:41",56.36
275449,"2018-10-11 10:13:27",57.85
275469,"2018-10-11 10:15:16",44.89
275529,"2018-10-11 10:19:55",44.89
275557,"2018-10-11 10:22:29",56.36
275562,"2018-10-11 10:22:37",57.85
275585,"2018-10-11 10:24:09",54.79
275833,"2018-10-11 10:43:45",62.04
275897,"2018-10-11 10:48:09",112.72
276026,"2018-10-11 10:58:19",54.79
276089,"2018-10-11 11:02:49",118.4
276138,"2018-10-11 11:06:36",56.36
276206,"2018-10-11 11:11:29",115.7
276261,"2018-10-11 11:15:52",219.57
276295,"2018-10-11 11:17:32",56.36
276308,"2018-10-11 11:18:47",44.89
276669,"2018-10-11 11:44:30",112.64
276685,"2018-10-11 11:45:46",57.85
276709,"2018-10-11 11:47:11",102.74
276812,"2018-10-11 11:53:56",44.89
276829,"2018-10-11 11:54:56",119.89
276909,"2018-10-11 12:00:15",116.83
276929,"2018-10-11 12:01:55",62.04
276953,"2018-10-11 12:03:21",62.04
277006,"2018-10-11 12:07:26",116.83
277044,"2018-10-11 12:09:48",44.89
277082,"2018-10-11 12:12:51",44.89
277116,"2018-10-11 12:14:49",101.25
277128,"2018-10-11 12:15:40",57.85
277174,"2018-10-11 12:18:31",54.79
277185,"2018-10-11 12:19:22",54.79
277193,"2018-10-11 12:19:35",56.36
277257,"2018-10-11 12:24:19",111.15
277336,"2018-10-11 12:29:43",99.68
277372,"2018-10-11 12:31:29",223.76
277398,"2018-10-11 12:32:54",54.79
277428,"2018-10-11 12:34:45",112.72
277445,"2018-10-11 12:36:24",44.89
277577,"2018-10-11 12:43:26",111.15
277743,"2018-10-11 12:52:41",62.04
277849,"2018-10-11 12:58:40",56.36
277931,"2018-10-11 13:03:35",57.85
277934,"2018-10-11 13:03:45",44.89
277982,"2018-10-11 13:06:26",56.36
278244,"2018-10-11 13:22:51",57.85
278256,"2018-10-11 13:23:15",57.85
278307,"2018-10-11 13:25:54",101.25
278424,"2018-10-11 13:32:13",102.74
278431,"2018-10-11 13:32:36",57.85
278511,"2018-10-11 13:38:06",228.34
278577,"2018-10-11 13:42:53",112.64
278621,"2018-10-11 13:45:42",44.89
278627,"2018-10-11 13:45:57",359.67
278701,"2018-10-11 13:49:59",229.55
278799,"2018-10-11 13:55:49",62.04
278834,"2018-10-11 13:58:34",54.79
278972,"2018-10-11 14:07:49",62.04
278986,"2018-10-11 14:09:00",57.85
279015,"2018-10-11 14:11:08",56.36
279027,"2018-10-11 14:11:40",62.04
279110,"2018-10-11 14:16:05",102.74
279332,"2018-10-11 14:29:42",116.83
279511,"2018-10-11 14:40:29",102.74
279549,"2018-10-11 14:43:54",54.79
279667,"2018-10-11 14:51:21",44.89
279770,"2018-10-11 14:59:24",62.04
279786,"2018-10-11 15:00:27",56.36
279942,"2018-10-11 15:12:46",57.85
280071,"2018-10-11 15:22:13",57.85
280092,"2018-10-11 15:24:23",118.4
280269,"2018-10-11 15:38:14",56.36
280321,"2018-10-11 15:41:02",57.85
280339,"2018-10-11 15:42:57",56.36
280424,"2018-10-11 15:50:19",62.04
280508,"2018-10-11 15:56:02",62.04
280546,"2018-10-11 15:58:20",44.89
280591,"2018-10-11 16:01:52",54.79
280701,"2018-10-11 16:09:40",99.68
280780,"2018-10-11 16:15:38",57.85
280827,"2018-10-11 16:18:52",54.79
280867,"2018-10-11 16:22:59",102.74
280940,"2018-10-11 16:28:23",56.36
281068,"2018-10-11 16:37:39",57.85
281087,"2018-10-11 16:38:21",56.36
281097,"2018-10-11 16:39:08",57.85
281164,"2018-10-11 16:44:57",89.78
281205,"2018-10-11 16:47:23",221.14
281237,"2018-10-11 16:49:47",112.64
281306,"2018-10-11 16:54:05",111.15
281324,"2018-10-11 16:54:58",112.72
281452,"2018-10-11 17:04:33",114.21
281460,"2018-10-11 17:05:13",62.04
281556,"2018-10-11 17:11:49",56.36
281715,"2018-10-11 17:24:00",62.04
282085,"2018-10-11 17:49:48",99.68
282161,"2018-10-11 17:55:11",56.36
282175,"2018-10-11 17:56:08",57.85
282176,"2018-10-11 17:56:17",225.33
282262,"2018-10-11 18:02:22",112.64
282313,"2018-10-11 18:05:43",57.85
282420,"2018-10-11 18:10:46",106.93
282461,"2018-10-11 18:14:05",54.79
282478,"2018-10-11 18:15:36",236.72
282504,"2018-10-11 18:17:19",54.79
282519,"2018-10-11 18:18:15",56.36
282526,"2018-10-11 18:18:40",62.04
282662,"2018-10-11 18:29:54",62.04
282680,"2018-10-11 18:31:12",56.36
282722,"2018-10-11 18:34:54",62.04
282792,"2018-10-11 18:39:48",57.85
282794,"2018-10-11 18:39:55",56.36
282804,"2018-10-11 18:40:21",44.89
282925,"2018-10-11 18:49:39",102.74
282995,"2018-10-11 18:54:43",57.85
283166,"2018-10-11 19:07:57",89.78
283172,"2018-10-11 19:08:10",114.21
283230,"2018-10-11 19:12:03",44.89
283276,"2018-10-11 19:16:25",56.36
283366,"2018-10-11 19:22:29",116.83
283538,"2018-10-11 19:36:30",102.74
283540,"2018-10-11 19:36:36",57.85
283555,"2018-10-11 19:37:35",44.89
283720,"2018-10-11 19:48:51",57.85
283731,"2018-10-11 19:50:10",56.36
284064,"2018-10-11 20:14:12",54.79
284085,"2018-10-11 20:16:16",62.04
284136,"2018-10-11 20:20:24",56.36
284221,"2018-10-11 20:28:11",44.89
284234,"2018-10-11 20:30:08",118.4
284254,"2018-10-11 20:31:41",112.64
284486,"2018-10-11 20:52:29",112.64
284533,"2018-10-11 20:56:59",225.33
284535,"2018-10-11 20:57:03",56.36
284615,"2018-10-11 21:05:47",239.78
284679,"2018-10-11 21:12:41",112.64
284762,"2018-10-11 21:20:08",101.25
284788,"2018-10-11 21:23:05",57.85
284789,"2018-10-11 21:23:05",109.58
284809,"2018-10-11 21:25:13",62.04
285001,"2018-10-11 21:43:33",54.79
285035,"2018-10-11 21:46:35",233.66
285051,"2018-10-11 21:47:47",44.89
285067,"2018-10-11 21:49:42",54.79
285168,"2018-10-11 22:00:27",44.89
285264,"2018-10-11 22:09:03",56.36
285448,"2018-10-11 22:26:44",57.85
285487,"2018-10-11 22:30:58",57.85
285548,"2018-10-11 22:37:00",62.04
285665,"2018-10-11 22:47:09",115.7
285807,"2018-10-11 23:05:42",56.36
285998,"2018-10-11 23:26:31",116.83
286002,"2018-10-11 23:26:52",109.58
286042,"2018-10-11 23:34:43",44.89
286256,"2018-10-12 00:05:22",62.04
286302,"2018-10-12 00:15:27",56.36
286361,"2018-10-12 00:27:29",54.79
286591,"2018-10-12 01:31:27",54.79
286806,"2018-10-12 04:56:42",56.36
286888,"2018-10-12 06:12:47",44.89
286984,"2018-10-12 07:03:09",62.04
287203,"2018-10-12 08:01:49",112.64
287303,"2018-10-12 08:23:47",44.89
287328,"2018-10-12 08:29:39",56.36
287478,"2018-10-12 08:53:39",44.89
287505,"2018-10-12 08:58:06",57.85
287565,"2018-10-12 09:06:36",44.89
287718,"2018-10-12 09:25:52",112.64
287812,"2018-10-12 09:40:16",116.83
287840,"2018-10-12 09:43:55",54.79
287881,"2018-10-12 09:48:58",44.89
287936,"2018-10-12 09:54:57",44.89
288096,"2018-10-12 10:12:38",57.85
288122,"2018-10-12 10:15:26",44.89
288265,"2018-10-12 10:32:40",44.89
288287,"2018-10-12 10:34:58",57.85
288306,"2018-10-12 10:37:55",56.36
288310,"2018-10-12 10:38:19",115.7
288340,"2018-10-12 10:41:56",111.15
288383,"2018-10-12 10:48:14",56.36
288400,"2018-10-12 10:50:06",54.79
288446,"2018-10-12 10:55:19",54.79
288508,"2018-10-12 11:01:41",111.15
288526,"2018-10-12 11:04:16",54.79
288634,"2018-10-12 11:17:18",57.85
288896,"2018-10-12 11:42:53",56.36
288964,"2018-10-12 11:50:12",62.04
289040,"2018-10-12 11:59:29",119.89
289164,"2018-10-12 12:11:00",57.85
289201,"2018-10-12 12:13:57",54.79
289234,"2018-10-12 12:18:07",115.7
289549,"2018-10-12 12:53:12",57.85
289621,"2018-10-12 13:00:51",54.79
289667,"2018-10-12 13:05:57",57.85
289693,"2018-10-12 13:09:18",54.79
289717,"2018-10-12 13:12:20",57.85
289805,"2018-10-12 13:22:21",106.93
289894,"2018-10-12 13:32:28",112.64
289953,"2018-10-12 13:40:56",215.46
289971,"2018-10-12 13:43:34",62.04
290017,"2018-10-12 13:50:02",209.67
290083,"2018-10-12 13:58:12",56.36
290099,"2018-10-12 14:01:07",56.36
290231,"2018-10-12 14:16:21",111.15
290319,"2018-10-12 14:28:12",57.85
290331,"2018-10-12 14:29:22",62.04
290456,"2018-10-12 14:43:39",56.36
290495,"2018-10-12 14:49:19",112.64
290560,"2018-10-12 14:56:34",44.89
290564,"2018-10-12 14:56:50",119.89
290613,"2018-10-12 15:01:54",115.7
290751,"2018-10-12 15:20:45",57.85
290769,"2018-10-12 15:23:16",62.04
290797,"2018-10-12 15:26:46",62.04
291017,"2018-10-12 15:59:11",101.25
291394,"2018-10-12 16:53:30",101.25
291502,"2018-10-12 17:11:12",62.04
291671,"2018-10-12 17:37:38",223.79
291726,"2018-10-12 17:47:05",112.64
291746,"2018-10-12 17:49:36",115.7
291789,"2018-10-12 17:56:25",102.74
291807,"2018-10-12 17:59:09",109.58
291880,"2018-10-12 18:10:06",213.89
291892,"2018-10-12 18:12:10",54.79
292235,"2018-10-12 18:59:44",119.89
292314,"2018-10-12 19:11:33",54.79
292466,"2018-10-12 19:37:12",56.36
292488,"2018-10-12 19:39:57",54.79
292598,"2018-10-12 19:56:36",44.89
292785,"2018-10-12 20:24:00",57.85
292819,"2018-10-12 20:27:50",109.58
292966,"2018-10-12 20:48:47",62.04
293024,"2018-10-12 20:58:25",57.85
293119,"2018-10-12 21:10:10",44.89
293181,"2018-10-12 21:18:38",44.89
293209,"2018-10-12 21:23:20",62.04
293230,"2018-10-12 21:25:54",44.89
293249,"2018-10-12 21:29:07",212.32
293253,"2018-10-12 21:29:47",44.89
293397,"2018-10-12 21:54:23",56.36
293398,"2018-10-12 21:54:34",62.04
293565,"2018-10-12 22:28:35",222.3
293678,"2018-10-12 22:47:45",57.85
293788,"2018-10-12 23:13:55",57.85
293796,"2018-10-12 23:15:45",54.79
293822,"2018-10-12 23:20:20",57.85
293941,"2018-10-12 23:48:37",44.89
294495,"2018-10-13 07:38:58",106.93
294610,"2018-10-13 08:13:00",56.36
294670,"2018-10-13 08:25:59",99.68
294769,"2018-10-13 08:50:31",56.36
294847,"2018-10-13 09:02:57",56.36
294876,"2018-10-13 09:07:28",54.79
294883,"2018-10-13 09:09:20",62.04
294885,"2018-10-13 09:09:31",44.89
294920,"2018-10-13 09:13:29",124.08
295092,"2018-10-13 09:36:10",54.79
295133,"2018-10-13 09:40:22",57.85
295193,"2018-10-13 09:49:24",44.89
295212,"2018-10-13 09:51:38",89.78
295214,"2018-10-13 09:51:45",54.79
295243,"2018-10-13 09:55:38",54.79
295258,"2018-10-13 09:57:00",106.93
295416,"2018-10-13 10:17:44",54.79
295461,"2018-10-13 10:21:43",99.68
295530,"2018-10-13 10:30:10",56.36
295599,"2018-10-13 10:39:19",124.08
295638,"2018-10-13 10:42:24",56.36
295647,"2018-10-13 10:43:39",111.15
295666,"2018-10-13 10:46:15",231.04
295672,"2018-10-13 10:46:38",54.79
295772,"2018-10-13 10:57:29",54.79
295787,"2018-10-13 10:58:51",54.79
295793,"2018-10-13 10:59:08",44.89
295870,"2018-10-13 11:07:00",62.04
295933,"2018-10-13 11:13:41",180.44
295945,"2018-10-13 11:14:42",62.04
295975,"2018-10-13 11:17:50",56.36
295993,"2018-10-13 11:20:13",44.89
296003,"2018-10-13 11:21:18",44.89
296041,"2018-10-13 11:26:30",62.04
296053,"2018-10-13 11:27:15",44.89
296077,"2018-10-13 11:30:21",44.89
296107,"2018-10-13 11:33:18",62.04
296132,"2018-10-13 11:35:52",56.36
296483,"2018-10-13 12:17:12",62.04
296599,"2018-10-13 12:30:09",101.25
296602,"2018-10-13 12:30:18",111.15
296666,"2018-10-13 12:35:51",111.15
296681,"2018-10-13 12:38:18",56.36
296708,"2018-10-13 12:41:35",62.04
296725,"2018-10-13 12:43:37",54.79
296788,"2018-10-13 12:51:30",57.85
296921,"2018-10-13 13:07:08",116.83
297016,"2018-10-13 13:19:17",57.85
297063,"2018-10-13 13:24:30",57.85
297154,"2018-10-13 13:38:05",116.83
297176,"2018-10-13 13:41:29",238.29
297305,"2018-10-13 13:57:36",218.08
297435,"2018-10-13 14:11:19",118.4
297520,"2018-10-13 14:20:30",54.79
297700,"2018-10-13 14:40:57",109.58
297715,"2018-10-13 14:42:02",57.85
297903,"2018-10-13 15:05:14",116.83
297972,"2018-10-13 15:11:17",57.85
298006,"2018-10-13 15:15:54",62.04
298016,"2018-10-13 15:16:53",57.85
298245,"2018-10-13 15:46:40",62.04
298515,"2018-10-13 16:21:44",118.4
298563,"2018-10-13 16:26:28",56.36
298572,"2018-10-13 16:26:59",89.78
298615,"2018-10-13 16:30:26",62.04
298663,"2018-10-13 16:35:34",56.36
298778,"2018-10-13 16:49:34",170.49
298795,"2018-10-13 16:51:53",62.04
298857,"2018-10-13 17:00:09",54.79
298863,"2018-10-13 17:01:19",57.85
298952,"2018-10-13 17:13:07",57.85
299112,"2018-10-13 17:33:36",115.7
299150,"2018-10-13 17:38:34",44.89
299277,"2018-10-13 17:52:30",57.85
299396,"2018-10-13 18:09:15",56.36
299522,"2018-10-13 18:25:30",56.36
299584,"2018-10-13 18:35:43",57.85
299621,"2018-10-13 18:41:59",62.04
300076,"2018-10-13 19:40:57",62.04
300197,"2018-10-13 19:59:02",44.89
300236,"2018-10-13 20:04:09",54.79
300243,"2018-10-13 20:05:00",44.89
300245,"2018-10-13 20:05:02",111.15
300343,"2018-10-13 20:20:14",62.04
300437,"2018-10-13 20:32:14",112.72
300478,"2018-10-13 20:39:29",62.04
300669,"2018-10-13 21:09:31",56.36
300802,"2018-10-13 21:27:47",112.72
301038,"2018-10-13 22:05:42",56.36
301050,"2018-10-13 22:07:35",62.04
301063,"2018-10-13 22:09:48",57.85
301099,"2018-10-13 22:16:08",44.89
301129,"2018-10-13 22:22:55",57.85
301161,"2018-10-13 22:27:57",114.21
301227,"2018-10-13 22:40:39",44.89
301243,"2018-10-13 22:43:29",111.15
301299,"2018-10-13 22:52:39",62.04
301307,"2018-10-13 22:53:45",44.89
301438,"2018-10-13 23:20:47",44.89
